"%IncMSE","IncNodePurity"
0.0453926105293599,388.743837162622
0.216508654623044,2508.97820617927
0.0528616102330988,414.617335714045
0.0421302725169476,253.946783985701
0.0346501117185363,448.963107575542
0.048962245700383,969.146218545949
0.0452720840324189,793.110493455699
0.0347558161998407,393.637142379343
0.0288610195489813,208.799610780372
0.0522973315622106,685.663291048503
