"Long","Lat","bac_frac"
-7.5,-48.5,0.157825453510143
-6.5,-48.5,0.163212788603375
-5.5,-48.5,0.180655351077367
-4.5,-48.5,0.19159509933827
-3.5,-48.5,0.198539217874944
-2.5,-48.5,0.197039442108286
-1.5,-48.5,0.195970520901489
-0.5,-48.5,0.200165089568967
0.5,-48.5,0.204854230593315
1.5,-48.5,0.208085585066631
2.5,-48.5,0.209503257824936
3.5,-48.5,0.210010396648333
4.5,-48.5,0.205429957173514
5.5,-48.5,0.194076931292203
6.5,-48.5,0.192231095805581
7.5,-48.5,0.189442221344456
8.5,-48.5,0.192603782348487
9.5,-48.5,0.199884650475182
10.5,-48.5,0.19897464727514
11.5,-48.5,0.19690255863492
12.5,-48.5,0.201930316470491
13.5,-48.5,0.209805674416666
14.5,-48.5,0.222313220057336
15.5,-48.5,0.22088783403077
16.5,-48.5,0.212652211535674
17.5,-48.5,0.207004321864376
18.5,-48.5,0.205565667840981
19.5,-48.5,0.204796795084261
20.5,-48.5,0.208249516149726
21.5,-48.5,0.208682449745231
22.5,-48.5,0.206710860274126
23.5,-48.5,0.209653734724455
24.5,-48.5,0.216075881266554
25.5,-48.5,0.216945348219216
26.5,-48.5,0.212050673414163
27.5,-48.5,0.21399755959814
28.5,-48.5,0.214222947277052
29.5,-48.5,0.213828926638743
30.5,-48.5,0.221330154652979
31.5,-48.5,0.218493002773535
32.5,-48.5,0.216419754337318
33.5,-48.5,0.21131430021236
34.5,-48.5,0.212614058003398
35.5,-48.5,0.21246111437784
36.5,-48.5,0.208059532513445
37.5,-48.5,0.209310559120467
38.5,-48.5,0.210418355233245
39.5,-48.5,0.2098638480858
40.5,-48.5,0.210673323686428
41.5,-48.5,0.211020308204702
42.5,-48.5,0.212985822910227
43.5,-48.5,0.213964305205433
44.5,-48.5,0.216268215926321
45.5,-48.5,0.215234933875473
46.5,-48.5,0.212152735399229
47.5,-48.5,0.211322335301402
48.5,-48.5,0.21118542480888
49.5,-48.5,0.214072011235408
50.5,-48.5,0.214196201719244
51.5,-48.5,0.218680657648438
52.5,-48.5,0.219961456344457
53.5,-48.5,0.223636666501864
54.5,-48.5,0.224436908601554
55.5,-48.5,0.220063206286016
56.5,-48.5,0.216373038797444
57.5,-48.5,0.220171340458571
58.5,-48.5,0.215527083950183
59.5,-48.5,0.220816994458359
60.5,-48.5,0.223158363929495
61.5,-48.5,0.22601095148057
62.5,-48.5,0.229238147865998
63.5,-48.5,0.225376775569141
64.5,-48.5,0.218575939600142
65.5,-48.5,0.211697290524233
66.5,-48.5,0.203899069036841
67.5,-48.5,0.186557062457119
68.5,-48.5,NA
69.5,-48.5,NA
70.5,-48.5,NA
71.5,-48.5,0.143852134791964
72.5,-48.5,0.152771550850007
73.5,-48.5,0.146674944486701
74.5,-48.5,0.131865570776099
75.5,-48.5,0.150473862588364
76.5,-48.5,0.155797854630538
77.5,-48.5,0.162030493037185
78.5,-48.5,0.163130950319844
79.5,-48.5,0.166623318442001
80.5,-48.5,0.17501995089593
81.5,-48.5,0.174186891441321
82.5,-48.5,0.177831312136676
83.5,-48.5,0.184845033305992
84.5,-48.5,0.195086721619562
85.5,-48.5,0.193460514262865
86.5,-48.5,0.20121171579453
87.5,-48.5,0.206949844370818
88.5,-48.5,0.207291289861371
89.5,-48.5,0.204405059076913
90.5,-48.5,0.209722288559336
91.5,-48.5,0.212236574408485
92.5,-48.5,0.216263694106304
93.5,-48.5,0.217367922513836
94.5,-48.5,0.217859261900597
95.5,-48.5,0.214598191690339
96.5,-48.5,0.216044002308145
97.5,-48.5,0.221070500958779
98.5,-48.5,0.219973886443789
99.5,-48.5,0.219038134973906
100.5,-48.5,0.218739932983767
101.5,-48.5,0.219528549740706
102.5,-48.5,0.219981250001183
103.5,-48.5,0.220428326669948
104.5,-48.5,0.221142561907695
105.5,-48.5,0.22109202584308
106.5,-48.5,0.225161484352283
107.5,-48.5,0.228154766542211
108.5,-48.5,0.228652031681845
109.5,-48.5,0.231453282786594
110.5,-48.5,0.232981517694634
111.5,-48.5,0.234393723119991
112.5,-48.5,0.23556173378368
113.5,-48.5,0.234795749345648
114.5,-48.5,0.234685589955447
115.5,-48.5,0.233404016877083
116.5,-48.5,0.232453167689212
117.5,-48.5,0.231930394607116
118.5,-48.5,0.230756970264402
119.5,-48.5,0.229751031451942
120.5,-48.5,0.232728621420526
121.5,-48.5,0.233160822107836
122.5,-48.5,0.230131543881455
123.5,-48.5,0.22813600352717
124.5,-48.5,0.228462040032839
125.5,-48.5,0.231449711353938
126.5,-48.5,0.234596428090789
127.5,-48.5,0.231707919482463
128.5,-48.5,0.230137306751197
129.5,-48.5,0.229167994043647
130.5,-48.5,0.22879947461058
131.5,-48.5,0.228713304838876
132.5,-48.5,0.22574398436737
133.5,-48.5,0.223631504374811
134.5,-48.5,0.225380065058594
135.5,-48.5,0.224433321098198
136.5,-48.5,0.222982682978374
137.5,-48.5,0.221445776731013
138.5,-48.5,0.220722074429139
139.5,-48.5,0.214182835776069
140.5,-48.5,0.210839878029939
141.5,-48.5,0.20929848884632
142.5,-48.5,0.21086710258257
143.5,-48.5,0.208461844765584
144.5,-48.5,0.204565977680993
145.5,-48.5,0.203439225828866
146.5,-48.5,0.199027479949714
147.5,-48.5,0.198306708681605
148.5,-48.5,0.199371762180882
149.5,-48.5,0.197872263016172
150.5,-48.5,0.194896357308818
151.5,-48.5,0.1912849912764
152.5,-48.5,0.19036361575975
153.5,-48.5,0.190051174219789
154.5,-48.5,0.186794424429966
155.5,-48.5,0.18562835065121
156.5,-48.5,0.187261164176886
157.5,-48.5,0.186852189573097
158.5,-48.5,0.184306641762208
159.5,-48.5,0.185094316591453
160.5,-48.5,0.185250095322277
161.5,-48.5,0.179992157921483
162.5,-48.5,0.175515144123846
163.5,-48.5,0.168159977569505
164.5,-48.5,0.162012312352582
165.5,-48.5,0.154330887612135
166.5,-48.5,0.12292057022388
167.5,-48.5,0.123371813332305
168.5,-48.5,0.169422338223724
169.5,-48.5,0.184329946918523
170.5,-48.5,0.190065180462312
171.5,-48.5,0.190503379742206
172.5,-48.5,0.193980575784027
173.5,-48.5,0.196842236650325
174.5,-48.5,0.197340722763223
175.5,-48.5,0.196893151092128
176.5,-48.5,0.191812577753087
177.5,-48.5,0.188578552030879
178.5,-48.5,0.180182237789737
179.5,-48.5,0.173014897564248
-179.5,-47.5,0.179365146234067
-178.5,-47.5,0.179379799135303
-177.5,-47.5,0.175661561569054
-176.5,-47.5,0.167087961020618
-175.5,-47.5,0.162649318927626
-174.5,-47.5,0.163314336594121
-173.5,-47.5,0.162674063994135
-172.5,-47.5,0.160432154652738
-171.5,-47.5,0.159748477818068
-170.5,-47.5,0.163743352144641
-169.5,-47.5,0.164078059422295
-168.5,-47.5,0.165047034811803
-167.5,-47.5,0.167258862862322
-166.5,-47.5,0.169106247482581
-165.5,-47.5,0.169211641246713
-164.5,-47.5,0.171690317261863
-163.5,-47.5,0.175378259742981
-162.5,-47.5,0.182933285629248
-161.5,-47.5,0.192073186176719
-160.5,-47.5,0.196461960585486
-159.5,-47.5,0.196415544335358
-158.5,-47.5,0.198492454436204
-157.5,-47.5,0.202851745272809
-156.5,-47.5,0.204527238746817
-155.5,-47.5,0.207544392497041
-154.5,-47.5,0.209047307882654
-153.5,-47.5,0.213150550939169
-152.5,-47.5,0.21538360523031
-151.5,-47.5,0.221024185472869
-150.5,-47.5,0.221979656049683
-149.5,-47.5,0.223179588556868
-148.5,-47.5,0.226341618265055
-147.5,-47.5,0.230867230000919
-146.5,-47.5,0.23288318082731
-145.5,-47.5,0.229949381644096
-144.5,-47.5,0.230837014104612
-143.5,-47.5,0.231296504309159
-142.5,-47.5,0.23220243553161
-141.5,-47.5,0.232586297880938
-140.5,-47.5,0.235226718880328
-139.5,-47.5,0.232840652765701
-138.5,-47.5,0.233810825782923
-137.5,-47.5,0.234327883705046
-136.5,-47.5,0.231817504971378
-135.5,-47.5,0.237360002932653
-134.5,-47.5,0.240786259132923
-133.5,-47.5,0.243449323700616
-132.5,-47.5,0.24431235491107
-131.5,-47.5,0.24229443553608
-130.5,-47.5,0.243320881210215
-129.5,-47.5,0.245018835333991
-128.5,-47.5,0.243305292084757
-127.5,-47.5,0.244560397127116
-126.5,-47.5,0.244423061738404
-125.5,-47.5,0.245962044804713
-124.5,-47.5,0.241349139508344
-123.5,-47.5,0.240713618414636
-122.5,-47.5,0.238073492162366
-121.5,-47.5,0.239383211482569
-120.5,-47.5,0.240489493434547
-119.5,-47.5,0.24546304539996
-118.5,-47.5,0.247176137482962
-117.5,-47.5,0.247512721523677
-116.5,-47.5,0.252503863089407
-115.5,-47.5,0.257039769969507
-114.5,-47.5,0.256099331864033
-113.5,-47.5,0.260940566699426
-112.5,-47.5,0.266909124782967
-111.5,-47.5,0.269922875746023
-110.5,-47.5,0.271250172415356
-109.5,-47.5,0.27195161863779
-108.5,-47.5,0.275542701168286
-107.5,-47.5,0.277345045770506
-106.5,-47.5,0.278725177551972
-105.5,-47.5,0.279145363857515
-104.5,-47.5,0.279803948080614
-103.5,-47.5,0.281200430697445
-102.5,-47.5,0.281177785395135
-101.5,-47.5,0.281702808642053
-100.5,-47.5,0.284448737494031
-99.5,-47.5,0.287123565544039
-98.5,-47.5,0.286409905254288
-97.5,-47.5,0.287044588670188
-96.5,-47.5,0.288393849028704
-95.5,-47.5,0.288571650071832
-94.5,-47.5,0.289295896782261
-93.5,-47.5,0.289345719351047
-92.5,-47.5,0.290212121080466
-91.5,-47.5,0.291048863900418
-90.5,-47.5,0.288948720760868
-89.5,-47.5,0.289316241129538
-88.5,-47.5,0.287435342515383
-87.5,-47.5,0.285721213731218
-86.5,-47.5,0.284736793028539
-85.5,-47.5,0.279084956102139
-84.5,-47.5,0.272992820821967
-83.5,-47.5,0.260917561210638
-82.5,-47.5,0.241733101263583
-81.5,-47.5,0.219682231950289
-80.5,-47.5,0.191373304525785
-79.5,-47.5,0.161802764067884
-78.5,-47.5,0.133473312249179
-77.5,-47.5,0.115246576775103
-76.5,-47.5,0.10258704971596
-75.5,-47.5,NA
-74.5,-47.5,NA
-73.5,-47.5,NA
-72.5,-47.5,NA
-71.5,-47.5,NA
-70.5,-47.5,NA
-69.5,-47.5,NA
-68.5,-47.5,NA
-67.5,-47.5,NA
-66.5,-47.5,NA
-65.5,-47.5,NA
-64.5,-47.5,NA
-63.5,-47.5,NA
-62.5,-47.5,0.0816107626385596
-61.5,-47.5,0.0970414075085036
-60.5,-47.5,0.114531742788244
-59.5,-47.5,0.128765705339345
-58.5,-47.5,0.144811830726689
-57.5,-47.5,0.144475248784256
-56.5,-47.5,0.143037057919332
-55.5,-47.5,0.138101728545683
-54.5,-47.5,0.137726194497556
-53.5,-47.5,0.134604220560371
-52.5,-47.5,0.132980928851685
-51.5,-47.5,0.131697928969975
-50.5,-47.5,0.129574538720078
-49.5,-47.5,0.13436655311043
-48.5,-47.5,0.135144339494815
-47.5,-47.5,0.137258404359266
-46.5,-47.5,0.139024267598353
-45.5,-47.5,0.141032517356969
-44.5,-47.5,0.140045524570498
-43.5,-47.5,0.146527482577575
-42.5,-47.5,0.147559812655529
-41.5,-47.5,0.150899696573329
-40.5,-47.5,0.150967612353443
-39.5,-47.5,0.152368036472002
-38.5,-47.5,0.156825565575103
-37.5,-47.5,0.154773008412929
-36.5,-47.5,0.155853170062509
-35.5,-47.5,0.156176737298866
-34.5,-47.5,0.157060201520216
-33.5,-47.5,0.157118690180212
-32.5,-47.5,0.158195739592915
-31.5,-47.5,0.15755946993704
-30.5,-47.5,0.160557246662769
-29.5,-47.5,0.164279298733725
-28.5,-47.5,0.167065478362005
-27.5,-47.5,0.167812500840126
-26.5,-47.5,0.168998641191552
-25.5,-47.5,0.167560462341471
-24.5,-47.5,0.168513182900702
-23.5,-47.5,0.168980381413532
-22.5,-47.5,0.177051507811291
-21.5,-47.5,0.180283959078252
-20.5,-47.5,0.182642382644157
-19.5,-47.5,0.184086025040118
-18.5,-47.5,0.185325675913269
-17.5,-47.5,0.187122777418747
-16.5,-47.5,0.18902458908695
-15.5,-47.5,0.192426120222943
-14.5,-47.5,0.192047828181106
-13.5,-47.5,0.190330918665692
-12.5,-47.5,0.186476453487631
-11.5,-47.5,0.183314381429511
-10.5,-47.5,0.182232918730942
-9.5,-47.5,0.179010641211589
-8.5,-47.5,0.171043740592561
-7.5,-47.5,0.161820711051552
-6.5,-47.5,0.16592418229116
-5.5,-47.5,0.18838649760265
-4.5,-47.5,0.196487223695215
-3.5,-47.5,0.198849563979592
-2.5,-47.5,0.19793572574765
-1.5,-47.5,0.200434998396369
-0.5,-47.5,0.206699403145066
0.5,-47.5,0.210529463220237
1.5,-47.5,0.213657679458847
2.5,-47.5,0.209273979902378
3.5,-47.5,0.206560078142689
4.5,-47.5,0.210381571503766
5.5,-47.5,0.210107881708603
6.5,-47.5,0.213824873450309
7.5,-47.5,0.213672001597134
8.5,-47.5,0.213183300639139
9.5,-47.5,0.210781162190771
10.5,-47.5,0.215097529759111
11.5,-47.5,0.212372795988539
12.5,-47.5,0.21433724658803
13.5,-47.5,0.218748768841361
14.5,-47.5,0.222063240372537
15.5,-47.5,0.222012189522311
16.5,-47.5,0.216724100560797
17.5,-47.5,0.217289871316885
18.5,-47.5,0.216953617225411
19.5,-47.5,0.2195453916018
20.5,-47.5,0.221340541879776
21.5,-47.5,0.217092734860875
22.5,-47.5,0.218331246113778
23.5,-47.5,0.220315400107623
24.5,-47.5,0.22134915191811
25.5,-47.5,0.225283755254258
26.5,-47.5,0.22337006573468
27.5,-47.5,0.225295418256643
28.5,-47.5,0.218614291758713
29.5,-47.5,0.215570499072387
30.5,-47.5,0.216465401973946
31.5,-47.5,0.216276254555281
32.5,-47.5,0.214698849483886
33.5,-47.5,0.217055920720942
34.5,-47.5,0.217572660453107
35.5,-47.5,0.216972499794105
36.5,-47.5,0.213499455540418
37.5,-47.5,0.209796868393189
38.5,-47.5,0.209064283866239
39.5,-47.5,0.209585845057534
40.5,-47.5,0.210955306987135
41.5,-47.5,0.213085574669865
42.5,-47.5,0.21428527722311
43.5,-47.5,0.215723033519555
44.5,-47.5,0.216170374994342
45.5,-47.5,0.215672363877811
46.5,-47.5,0.215572000571757
47.5,-47.5,0.215493211030838
48.5,-47.5,0.212869497960951
49.5,-47.5,0.211747024969981
50.5,-47.5,0.204960012367151
51.5,-47.5,0.20034836455485
52.5,-47.5,0.20923736214832
53.5,-47.5,0.218437879011541
54.5,-47.5,0.212357318334374
55.5,-47.5,0.203062485517727
56.5,-47.5,0.194037060301705
57.5,-47.5,0.198141043401911
58.5,-47.5,0.199298522237094
59.5,-47.5,0.206044127780121
60.5,-47.5,0.21006168412041
61.5,-47.5,0.212638160047986
62.5,-47.5,0.21734362535373
63.5,-47.5,0.218629238681884
64.5,-47.5,0.225322081794412
65.5,-47.5,0.212993582222874
66.5,-47.5,0.201458110184383
67.5,-47.5,0.173960914389341
68.5,-47.5,0.157682401321221
69.5,-47.5,0.103590144579909
70.5,-47.5,0.0967938974360087
71.5,-47.5,0.122131007267006
72.5,-47.5,0.141399496660002
73.5,-47.5,0.156578194681066
74.5,-47.5,0.15820437075754
75.5,-47.5,0.164143072926283
76.5,-47.5,0.166264281876208
77.5,-47.5,0.172352928324825
78.5,-47.5,0.176063011925383
79.5,-47.5,0.189407310104198
80.5,-47.5,0.180138111169361
81.5,-47.5,0.179779163453537
82.5,-47.5,0.191171565594162
83.5,-47.5,0.189209652277107
84.5,-47.5,0.197053452592081
85.5,-47.5,0.207013528677191
86.5,-47.5,0.212020772678511
87.5,-47.5,0.211216152873743
88.5,-47.5,0.21093849770481
89.5,-47.5,0.212374938089263
90.5,-47.5,0.215767793787076
91.5,-47.5,0.218283162868364
92.5,-47.5,0.217576312113472
93.5,-47.5,0.219177520068624
94.5,-47.5,0.21880041955347
95.5,-47.5,0.21981415341121
96.5,-47.5,0.221051491097869
97.5,-47.5,0.22243855123931
98.5,-47.5,0.219409151306582
99.5,-47.5,0.221378076720025
100.5,-47.5,0.220763672572207
101.5,-47.5,0.220269352341452
102.5,-47.5,0.218357057603192
103.5,-47.5,0.219661203773507
104.5,-47.5,0.225040481617349
105.5,-47.5,0.223232996470208
106.5,-47.5,0.222705470029226
107.5,-47.5,0.22474111396713
108.5,-47.5,0.225967800177444
109.5,-47.5,0.231311770433729
110.5,-47.5,0.229351049728488
111.5,-47.5,0.231638758364817
112.5,-47.5,0.234099494852417
113.5,-47.5,0.234604468451714
114.5,-47.5,0.23166468319371
115.5,-47.5,0.234113553484228
116.5,-47.5,0.229919567615374
117.5,-47.5,0.231473793950245
118.5,-47.5,0.230355312852787
119.5,-47.5,0.230377933067114
120.5,-47.5,0.229159744621329
121.5,-47.5,0.225347236745384
122.5,-47.5,0.226706353338872
123.5,-47.5,0.228025388495338
124.5,-47.5,0.230668643190506
125.5,-47.5,0.228722138464227
126.5,-47.5,0.228606011361418
127.5,-47.5,0.226942253803959
128.5,-47.5,0.227403907427485
129.5,-47.5,0.225234705406007
130.5,-47.5,0.225295732183697
131.5,-47.5,0.223686591561457
132.5,-47.5,0.21986045835564
133.5,-47.5,0.217716987728336
134.5,-47.5,0.215777650714268
135.5,-47.5,0.214935891642461
136.5,-47.5,0.216605056171006
137.5,-47.5,0.214683650522342
138.5,-47.5,0.213564452476125
139.5,-47.5,0.207698612691227
140.5,-47.5,0.207377634795851
141.5,-47.5,0.207733524197241
142.5,-47.5,0.204819203867181
143.5,-47.5,0.198608225658322
144.5,-47.5,0.198740727600079
145.5,-47.5,0.195194038288709
146.5,-47.5,0.190332651583519
147.5,-47.5,0.185092066047565
148.5,-47.5,0.187812366335338
149.5,-47.5,0.185265035605265
150.5,-47.5,0.180176230731314
151.5,-47.5,0.180304440004808
152.5,-47.5,0.178799636798531
153.5,-47.5,0.179484241685048
154.5,-47.5,0.180080082538994
155.5,-47.5,0.177846394282625
156.5,-47.5,0.177517720134012
157.5,-47.5,0.176987736240343
158.5,-47.5,0.176170413268379
159.5,-47.5,0.177668804485508
160.5,-47.5,0.174859903273619
161.5,-47.5,0.175223160646933
162.5,-47.5,0.16613373700787
163.5,-47.5,0.155398015540694
164.5,-47.5,0.144429485333413
165.5,-47.5,0.137077110211575
166.5,-47.5,0.134850610114357
167.5,-47.5,0.102076285888528
168.5,-47.5,NA
169.5,-47.5,0.127733184848275
170.5,-47.5,0.179707685953826
171.5,-47.5,0.182280275959459
172.5,-47.5,0.18440925970272
173.5,-47.5,0.186704105856433
174.5,-47.5,0.18868778218326
175.5,-47.5,0.191326205298323
176.5,-47.5,0.1841240314059
177.5,-47.5,0.178481416607164
178.5,-47.5,0.168472351674153
179.5,-47.5,0.137406148959808
-179.5,-46.5,0.17355190882815
-178.5,-46.5,0.168739517836288
-177.5,-46.5,0.16432929002587
-176.5,-46.5,0.157648001594658
-175.5,-46.5,0.158387057887347
-174.5,-46.5,0.158864566494012
-173.5,-46.5,0.158667544142413
-172.5,-46.5,0.158924953482308
-171.5,-46.5,0.156463118556007
-170.5,-46.5,0.159498798245367
-169.5,-46.5,0.164958935092456
-168.5,-46.5,0.170323387627752
-167.5,-46.5,0.174506748404651
-166.5,-46.5,0.173523149580414
-165.5,-46.5,0.175741484312631
-164.5,-46.5,0.179946394661658
-163.5,-46.5,0.189768893944772
-162.5,-46.5,0.191835039190715
-161.5,-46.5,0.196928623563882
-160.5,-46.5,0.204020320924353
-159.5,-46.5,0.206179582215647
-158.5,-46.5,0.20733719562437
-157.5,-46.5,0.211421800574458
-156.5,-46.5,0.21362304017495
-155.5,-46.5,0.218383127984535
-154.5,-46.5,0.222792041856964
-153.5,-46.5,0.227870801352769
-152.5,-46.5,0.22779802555584
-151.5,-46.5,0.229449651260066
-150.5,-46.5,0.230328158197049
-149.5,-46.5,0.23212251725177
-148.5,-46.5,0.233716894280152
-147.5,-46.5,0.234815162292279
-146.5,-46.5,0.236086001693439
-145.5,-46.5,0.236638318891797
-144.5,-46.5,0.242409468154475
-143.5,-46.5,0.245030271016483
-142.5,-46.5,0.24425404967882
-141.5,-46.5,0.24671777258735
-140.5,-46.5,0.244254312970577
-139.5,-46.5,0.243765599223538
-138.5,-46.5,0.242497271793074
-137.5,-46.5,0.244777066588102
-136.5,-46.5,0.243571899067936
-135.5,-46.5,0.24701004251586
-134.5,-46.5,0.249207195015883
-133.5,-46.5,0.252486597579687
-132.5,-46.5,0.253955037114732
-131.5,-46.5,0.250965032688764
-130.5,-46.5,0.252696217958643
-129.5,-46.5,0.252058264646456
-128.5,-46.5,0.252895162100489
-127.5,-46.5,0.252172642745268
-126.5,-46.5,0.252571856310825
-125.5,-46.5,0.252345838994008
-124.5,-46.5,0.251078197065692
-123.5,-46.5,0.250520390087889
-122.5,-46.5,0.252059398971112
-121.5,-46.5,0.252719349947091
-120.5,-46.5,0.253899857047687
-119.5,-46.5,0.255911530250037
-118.5,-46.5,0.257969471094883
-117.5,-46.5,0.25855841293505
-116.5,-46.5,0.262093638956538
-115.5,-46.5,0.264918649675338
-114.5,-46.5,0.265790839772537
-113.5,-46.5,0.26783591128609
-112.5,-46.5,0.271720041137168
-111.5,-46.5,0.275332692011992
-110.5,-46.5,0.274555016520641
-109.5,-46.5,0.275595811311699
-108.5,-46.5,0.277177433577422
-107.5,-46.5,0.276588635984395
-106.5,-46.5,0.279675775673067
-105.5,-46.5,0.280375323070432
-104.5,-46.5,0.281690192628178
-103.5,-46.5,0.28135036044047
-102.5,-46.5,0.283972168919276
-101.5,-46.5,0.284881443666233
-100.5,-46.5,0.286111259683838
-99.5,-46.5,0.288205202855077
-98.5,-46.5,0.287188531436892
-97.5,-46.5,0.289656299442336
-96.5,-46.5,0.289328670107243
-95.5,-46.5,0.289550196893197
-94.5,-46.5,0.288417965217032
-93.5,-46.5,0.289855354039051
-92.5,-46.5,0.289926180525435
-91.5,-46.5,0.288543194867777
-90.5,-46.5,0.287491361616739
-89.5,-46.5,0.28469328900973
-88.5,-46.5,0.28428652164358
-87.5,-46.5,0.285302207125246
-86.5,-46.5,0.284502129063604
-85.5,-46.5,0.280834715704158
-84.5,-46.5,0.272073518920168
-83.5,-46.5,0.257491624134877
-82.5,-46.5,0.237901298413558
-81.5,-46.5,0.21342817220295
-80.5,-46.5,0.179002171735339
-79.5,-46.5,0.152211166860098
-78.5,-46.5,0.132793008930383
-77.5,-46.5,0.11202995279483
-76.5,-46.5,0.102330618938859
-75.5,-46.5,NA
-74.5,-46.5,NA
-73.5,-46.5,NA
-72.5,-46.5,NA
-71.5,-46.5,NA
-70.5,-46.5,NA
-69.5,-46.5,NA
-68.5,-46.5,NA
-67.5,-46.5,NA
-66.5,-46.5,NA
-65.5,-46.5,NA
-64.5,-46.5,NA
-63.5,-46.5,NA
-62.5,-46.5,NA
-61.5,-46.5,0.0835140486876372
-60.5,-46.5,0.0992165171314882
-59.5,-46.5,0.133336668963211
-58.5,-46.5,0.13814056574423
-57.5,-46.5,0.135150917760728
-56.5,-46.5,0.133033454066508
-55.5,-46.5,0.132076300431316
-54.5,-46.5,0.132252003268698
-53.5,-46.5,0.129178984443354
-52.5,-46.5,0.128493662944572
-51.5,-46.5,0.128609962132038
-50.5,-46.5,0.128311302742991
-49.5,-46.5,0.131266125301631
-48.5,-46.5,0.133096207282389
-47.5,-46.5,0.136588538621827
-46.5,-46.5,0.137231703313094
-45.5,-46.5,0.140427035967885
-44.5,-46.5,0.142886684839292
-43.5,-46.5,0.145392579100399
-42.5,-46.5,0.146056979503683
-41.5,-46.5,0.146274708887959
-40.5,-46.5,0.149839909410079
-39.5,-46.5,0.14920361619061
-38.5,-46.5,0.154918852090801
-37.5,-46.5,0.155065217326763
-36.5,-46.5,0.153143520105272
-35.5,-46.5,0.152476492679813
-34.5,-46.5,0.155083726419677
-33.5,-46.5,0.157918319930449
-32.5,-46.5,0.159423337978809
-31.5,-46.5,0.157960972071567
-30.5,-46.5,0.160828417737191
-29.5,-46.5,0.16321283196015
-28.5,-46.5,0.167826856485839
-27.5,-46.5,0.169346882363633
-26.5,-46.5,0.170265921721754
-25.5,-46.5,0.171733696653943
-24.5,-46.5,0.17456683115583
-23.5,-46.5,0.174200398119848
-22.5,-46.5,0.17746488489452
-21.5,-46.5,0.177835473030182
-20.5,-46.5,0.189451039650386
-19.5,-46.5,0.189878800319467
-18.5,-46.5,0.191184308575373
-17.5,-46.5,0.191217392305427
-16.5,-46.5,0.187793817917102
-15.5,-46.5,0.190205822161428
-14.5,-46.5,0.190595788168113
-13.5,-46.5,0.186641422851792
-12.5,-46.5,0.184605041682184
-11.5,-46.5,0.183026603606942
-10.5,-46.5,0.18236609423289
-9.5,-46.5,0.183083334843482
-8.5,-46.5,0.181947099419842
-7.5,-46.5,0.183538262704494
-6.5,-46.5,0.186250928228032
-5.5,-46.5,0.190122625505052
-4.5,-46.5,0.191505215141283
-3.5,-46.5,0.193683924645034
-2.5,-46.5,0.197755210895663
-1.5,-46.5,0.197200001711963
-0.5,-46.5,0.200155647173698
0.5,-46.5,0.205186387915256
1.5,-46.5,0.208922872358936
2.5,-46.5,0.205055079726188
3.5,-46.5,0.201065526912318
4.5,-46.5,0.206634277359472
5.5,-46.5,0.207095490886249
6.5,-46.5,0.218759550559193
7.5,-46.5,0.215001274062574
8.5,-46.5,0.203723500201983
9.5,-46.5,0.199979573613173
10.5,-46.5,0.200027158534947
11.5,-46.5,0.200971105456107
12.5,-46.5,0.207728233600721
13.5,-46.5,0.213019364856571
14.5,-46.5,0.212239744093702
15.5,-46.5,0.210469014277799
16.5,-46.5,0.209755840269521
17.5,-46.5,0.20856794708745
18.5,-46.5,0.2052965453482
19.5,-46.5,0.210721199894547
20.5,-46.5,0.216293129580277
21.5,-46.5,0.218506802638267
22.5,-46.5,0.220044915329916
23.5,-46.5,0.218567873748987
24.5,-46.5,0.217002349880985
25.5,-46.5,0.22008203605879
26.5,-46.5,0.222113045117102
27.5,-46.5,0.220378860288366
28.5,-46.5,0.214363304429731
29.5,-46.5,0.208706928229681
30.5,-46.5,0.207980763720787
31.5,-46.5,0.20918033696613
32.5,-46.5,0.210995251766033
33.5,-46.5,0.209540050996152
34.5,-46.5,0.209713087742832
35.5,-46.5,0.215438233622074
36.5,-46.5,0.210620556093515
37.5,-46.5,0.191542135931932
38.5,-46.5,0.19175127947801
39.5,-46.5,0.201341982406994
40.5,-46.5,0.204277654923342
41.5,-46.5,0.208581058179877
42.5,-46.5,0.216854336412212
43.5,-46.5,0.217655678436477
44.5,-46.5,0.21756311981381
45.5,-46.5,0.216329867116456
46.5,-46.5,0.21552329524976
47.5,-46.5,0.215974335280613
48.5,-46.5,0.205639559916778
49.5,-46.5,0.164435180912879
50.5,-46.5,0.161237692399726
51.5,-46.5,0.14893435024826
52.5,-46.5,0.178085012105813
53.5,-46.5,0.206024719935031
54.5,-46.5,0.192250770734365
55.5,-46.5,0.177233431237657
56.5,-46.5,0.178767491785567
57.5,-46.5,0.185863329917465
58.5,-46.5,0.189066818337588
59.5,-46.5,0.191358331494034
60.5,-46.5,0.195653695030898
61.5,-46.5,0.196246246552167
62.5,-46.5,0.199107182909352
63.5,-46.5,0.206652778995909
64.5,-46.5,0.213582804244913
65.5,-46.5,0.219205192707124
66.5,-46.5,0.202427863355117
67.5,-46.5,0.189414224852142
68.5,-46.5,0.18509081540232
69.5,-46.5,0.186276347083759
70.5,-46.5,0.165942943748569
71.5,-46.5,0.160640006480248
72.5,-46.5,0.185242203231954
73.5,-46.5,0.198777379522708
74.5,-46.5,0.197966490055325
75.5,-46.5,0.196942974063766
76.5,-46.5,0.200608222925018
77.5,-46.5,0.201040287588329
78.5,-46.5,0.199880479304218
79.5,-46.5,0.198152334768857
80.5,-46.5,0.20032122884091
